Gene stable ID	RefSeq peptide ID
ENSG00000205726	
ENSG00000285222	NP_663624
ENSG00000205726	
ENSG00000205726	
ENSG00000285222	NP_001361676
ENSG00000285222	NP_001482
ENSG00000205726	
ENSG00000285222	
ENSG00000205726	
ENSG00000285222	NP_663630
ENSG00000285222	NP_663630
ENSG00000205726	
ENSG00000023516	NP_057332
ENSG00000205726	
ENSG00000204899	NP_001065243
ENSG00000205726	
ENSG00000205726	
ENSG00000120685	NP_079414
ENSG00000205726	
ENSG00000120685	
ENSG00000205726	
ENSG00000120685	NP_733837
ENSG00000205726	
ENSG00000165837	NP_872348
ENSG00000159261	NP_036262
ENSG00000159261	NP_652763
ENSG00000159261	NP_001139551
ENSG00000159261	NP_001139550
ENSG00000159261	NP_001139549
ENSG00000241837	
ENSG00000083535	NP_001336584
ENSG00000083535	NP_006337
ENSG00000083535	
ENSG00000241837	NP_001688
ENSG00000241837	
ENSG00000241837	
ENSG00000241837	
ENSG00000241837	
ENSG00000083535	
ENSG00000136122	NP_001273675
ENSG00000136122	NP_079084
ENSG00000136122	
ENSG00000136122	
ENSG00000136122	
ENSG00000136122	
ENSG00000154645	
ENSG00000154645	NP_001191106
ENSG00000154645	NP_001191107
ENSG00000154645	NP_001191105
ENSG00000154645	NP_001191104
ENSG00000154645	NP_079220
ENSG00000136122	NP_001353593
ENSG00000136122	NP_001273676
ENSG00000154645	NP_001191103
ENSG00000136122	
ENSG00000154645	
ENSG00000160307	NP_006263
ENSG00000150361	NP_065917
ENSG00000160307	
ENSG00000160307	
ENSG00000150361	NP_001273654
ENSG00000156273	
ENSG00000156273	
ENSG00000156273	
ENSG00000156273	
ENSG00000156273	NP_001177
ENSG00000156273	NP_996749
ENSG00000156273	
ENSG00000156273	
ENSG00000156273	
ENSG00000156273	
ENSG00000120690	
ENSG00000156273	
ENSG00000156273	
ENSG00000281877	
ENSG00000281877	
ENSG00000120690	NP_001357258
ENSG00000120690	NP_001357259
ENSG00000120690	NP_758961
ENSG00000120690	NP_001357261
ENSG00000120690	NP_001357260
ENSG00000120690	NP_001138825
ENSG00000120690	
ENSG00000120690	
ENSG00000281877	NP_002944
ENSG00000281877	
ENSG00000281877	
ENSG00000281877	
ENSG00000281877	NP_001317370
ENSG00000281877	
ENSG00000136155	
ENSG00000281877	
ENSG00000281877	NP_001006666
ENSG00000281877	
ENSG00000281877	
ENSG00000157557	NP_001243224
ENSG00000157557	
ENSG00000157557	
ENSG00000157557	NP_005230
ENSG00000157557	
ENSG00000157557	
ENSG00000157557	
ENSG00000157557	
ENSG00000157557	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000136155	NP_003834
ENSG00000157551	NP_001263365
ENSG00000157551	NP_001263364
ENSG00000157551	NP_002234
ENSG00000157551	
ENSG00000136155	NP_659001
ENSG00000157551	
ENSG00000157551	NP_001263368
ENSG00000157551	NP_001263366
ENSG00000157551	NP_001263367
ENSG00000157551	NP_733932
ENSG00000157551	
ENSG00000136155	NP_001154178
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	
ENSG00000157551	NP_733933
ENSG00000157551	
ENSG00000157551	
ENSG00000150893	NP_997244
ENSG00000204918	NP_001123876
ENSG00000205758	NP_665857
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000136111	
ENSG00000205758	
ENSG00000205758	
ENSG00000205758	
ENSG00000136111	NP_055647
ENSG00000136111	
ENSG00000136111	NP_001273588
ENSG00000136111	NP_001273587
ENSG00000156239	NP_037372
ENSG00000227151	NP_001123878
ENSG00000156239	NP_877426
ENSG00000156239	
ENSG00000136158	NP_001305467
ENSG00000136158	NP_001305466
ENSG00000136158	NP_005833
ENSG00000136158	NP_001305465
ENSG00000234278	NP_001123879
ENSG00000249209	
ENSG00000154736	NP_008969
ENSG00000154736	
ENSG00000120686	NP_001273633
ENSG00000120686	NP_001273632
ENSG00000120686	NP_001273635
ENSG00000120686	NP_001273634
ENSG00000120686	NP_057701
ENSG00000120686	
ENSG00000102554	NP_001721
ENSG00000157617	
ENSG00000102554	NP_001273747
ENSG00000174015	NP_689932
ENSG00000174015	NP_001273270
ENSG00000174015	
ENSG00000174015	NP_001273271
ENSG00000157617	NP_950251
ENSG00000157617	NP_056315
ENSG00000134882	
ENSG00000134882	NP_001137544
ENSG00000173276	NP_001307658
ENSG00000173276	NP_001091873
ENSG00000173276	NP_001091872
ENSG00000134882	NP_808882
ENSG00000134882	
ENSG00000173276	NP_001307660
ENSG00000173276	NP_065778
ENSG00000173276	
ENSG00000173276	
ENSG00000134882	
ENSG00000173276	
ENSG00000159228	NP_001273718
ENSG00000159228	
ENSG00000159228	NP_001748
ENSG00000159228	
ENSG00000159231	NP_001227
ENSG00000133119	NP_002906
ENSG00000133119	
ENSG00000133119	NP_853536
ENSG00000152192	NP_006228
ENSG00000166979	
ENSG00000166979	
ENSG00000166979	
ENSG00000166979	
ENSG00000166979	NP_001273485
ENSG00000166979	NP_001307674
ENSG00000166979	NP_001307673
ENSG00000166979	NP_478067
ENSG00000166979	
ENSG00000158270	NP_569057
ENSG00000159079	
ENSG00000182957	NP_001273721
ENSG00000159079	NP_001337263
ENSG00000159079	NP_001337266
ENSG00000159079	NP_067077
ENSG00000159079	NP_001337265
ENSG00000159079	NP_001337264
ENSG00000159079	
ENSG00000141401	
ENSG00000182957	NP_694568
ENSG00000159079	
ENSG00000182957	
ENSG00000159079	
ENSG00000182957	
ENSG00000182957	NP_001273724
ENSG00000182957	NP_001273722
ENSG00000182957	
ENSG00000182957	
ENSG00000182957	NP_001159743
ENSG00000182957	NP_001273723
ENSG00000265590	
ENSG00000141401	NP_055029
ENSG00000141401	
ENSG00000265590	
ENSG00000141401	
ENSG00000265590	
ENSG00000141401	
ENSG00000265590	
ENSG00000141401	
ENSG00000265590	
ENSG00000265590	
ENSG00000141401	
ENSG00000188811	
ENSG00000265590	
ENSG00000141401	
ENSG00000265590	
ENSG00000265590	
ENSG00000265590	
ENSG00000265590	
ENSG00000265590	
ENSG00000265590	
ENSG00000265590	
ENSG00000265590	
ENSG00000188811	NP_001012772
ENSG00000188811	NP_001017370
ENSG00000265590	NP_001337267
ENSG00000265590	
ENSG00000265590	
ENSG00000265590	
ENSG00000265590	
ENSG00000102837	NP_006409
ENSG00000242220	
ENSG00000168461	NP_006859
ENSG00000204919	NP_940843
ENSG00000168461	
ENSG00000168461	
ENSG00000168461	
ENSG00000242220	NP_653260
ENSG00000242220	
ENSG00000242220	
ENSG00000242220	
ENSG00000242220	
ENSG00000242220	
ENSG00000243627	NP_001373749
ENSG00000243627	NP_001354277
ENSG00000154640	NP_001124386
ENSG00000154640	NP_006797
ENSG00000154640	
ENSG00000184900	
ENSG00000184900	NP_008867
ENSG00000184900	
ENSG00000184900	NP_001273345
ENSG00000065150	
ENSG00000065150	
ENSG00000154719	NP_059142
ENSG00000154719	NP_542984
ENSG00000154719	
ENSG00000155307	
ENSG00000176105	
ENSG00000065150	NP_002262
ENSG00000176105	
ENSG00000176105	NP_005424
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000155307	NP_071419
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000155307	NP_001382787
ENSG00000155307	NP_001382786
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000065150	
ENSG00000155307	NP_001243299
ENSG00000155307	NP_001273452
ENSG00000065150	
ENSG00000065150	
ENSG00000285070	NP_001362292
ENSG00000285070	NP_001362293
ENSG00000285070	NP_001362294
ENSG00000285070	NP_078827
ENSG00000205670	NP_001300621
ENSG00000205670	NP_001381081
ENSG00000205670	NP_001381082
ENSG00000205670	NP_478062
ENSG00000205670	NP_001381080
ENSG00000205670	NP_001381079
ENSG00000205670	NP_001300621
ENSG00000205670	NP_001381081
ENSG00000205670	NP_001381082
ENSG00000205670	NP_001300621
ENSG00000205670	NP_001381081
ENSG00000205670	NP_001381082
ENSG00000205670	NP_001363828
ENSG00000197705	NP_065856
ENSG00000205670	NP_001300621
ENSG00000205670	NP_001381081
ENSG00000205670	NP_001381082
ENSG00000197705	
ENSG00000197705	
ENSG00000284765	NP_612369
ENSG00000159263	NP_033664
ENSG00000159263	NP_005060
ENSG00000159263	
ENSG00000159263	
ENSG00000183145	NP_061835
ENSG00000285221	NP_001267487
ENSG00000160208	NP_055871
ENSG00000285221	NP_001371985
ENSG00000285221	NP_001371987
ENSG00000285221	NP_001371986
ENSG00000285221	NP_006023
ENSG00000285221	
ENSG00000285221	
ENSG00000178127	
ENSG00000285221	
ENSG00000285221	
ENSG00000285221	
ENSG00000285221	
ENSG00000285221	
ENSG00000160209	
ENSG00000285221	
ENSG00000285221	
ENSG00000285221	
ENSG00000285221	
ENSG00000285221	
ENSG00000285493	
ENSG00000285493	NP_001341699
ENSG00000285493	NP_001341697
ENSG00000285493	NP_006168
ENSG00000285493	NP_001341698
ENSG00000178127	NP_066552
ENSG00000285493	
ENSG00000284953	
ENSG00000285493	
ENSG00000178127	
ENSG00000285493	
ENSG00000178127	
ENSG00000160209	
ENSG00000160209	NP_003672
ENSG00000281894	NP_001275519
ENSG00000281894	NP_001275520
ENSG00000281894	NP_079445
ENSG00000281894	NP_061121
ENSG00000281894	
ENSG00000281894	NP_001275521
ENSG00000281894	
ENSG00000280661	
ENSG00000280661	
ENSG00000280661	NP_775929
ENSG00000281709	
ENSG00000285241	
ENSG00000285241	
ENSG00000281709	
ENSG00000285241	NP_001018083
ENSG00000281709	NP_001310225
ENSG00000281709	NP_001310224
ENSG00000281709	NP_001310222
ENSG00000281709	NP_008922
ENSG00000285241	
ENSG00000160209	
ENSG00000281709	NP_001020026
ENSG00000281709	NP_001310223
ENSG00000281709	NP_001338664
ENSG00000281709	NP_001338663
ENSG00000285241	
ENSG00000285241	NP_001294983
ENSG00000281709	
ENSG00000281709	NP_001338662
ENSG00000281709	NP_001338661
ENSG00000285241	NP_001278485
ENSG00000160209	
ENSG00000160209	NP_001317959
ENSG00000285241	NP_004554
ENSG00000285241	
ENSG00000285241	
ENSG00000285241	
ENSG00000285241	
ENSG00000139734	NP_001035982
ENSG00000281306	NP_003411
ENSG00000281306	
ENSG00000281306	
ENSG00000281306	
ENSG00000139734	NP_001245295
ENSG00000281306	
ENSG00000281306	
ENSG00000160214	
ENSG00000139734	NP_001245297
ENSG00000139734	NP_001245296
ENSG00000284796	
ENSG00000139734	NP_001245298
ENSG00000281448	
ENSG00000139734	NP_112194
ENSG00000139734	NP_001245299
ENSG00000281448	NP_149987
ENSG00000281448	NP_001269809
ENSG00000281448	NP_001127912
ENSG00000281448	NP_001127913
ENSG00000281448	NP_001127914
ENSG00000281448	
ENSG00000118946	
ENSG00000281661	NP_659481
ENSG00000281661	NP_001245209
ENSG00000118946	NP_001035519
ENSG00000118946	
ENSG00000118946	
ENSG00000160214	NP_003674
ENSG00000281665	NP_001307263
ENSG00000281665	NP_065747
ENSG00000280610	
ENSG00000154889	NP_075563
ENSG00000154889	NP_001306083
ENSG00000154889	
ENSG00000154889	
ENSG00000120688	NP_009118
ENSG00000154889	NP_001229833
ENSG00000154889	NP_001317492
ENSG00000180440	NP_982276
ENSG00000284796	NP_001156956
ENSG00000154889	
ENSG00000284796	
ENSG00000284953	NP_758952
ENSG00000154889	
ENSG00000284796	
ENSG00000154889	
ENSG00000154889	
ENSG00000284796	
ENSG00000284796	NP_079506
ENSG00000154889	
ENSG00000139514	NP_003036
ENSG00000139514	
ENSG00000154889	
ENSG00000160216	NP_001356810
ENSG00000160216	NP_064517
ENSG00000160216	NP_001356807
ENSG00000154889	
ENSG00000160216	
ENSG00000284796	
ENSG00000154889	
ENSG00000160216	
ENSG00000284796	
ENSG00000154889	
ENSG00000160216	
ENSG00000284796	
ENSG00000160216	
ENSG00000154889	
ENSG00000154889	
ENSG00000160216	NP_001356809
ENSG00000160216	NP_001032642
ENSG00000154889	
ENSG00000160216	
ENSG00000284796	
ENSG00000160216	
ENSG00000284796	
ENSG00000280610	NP_064627
ENSG00000284796	
ENSG00000160216	
ENSG00000280610	
ENSG00000284796	
ENSG00000284953	
ENSG00000160216	
ENSG00000284796	
ENSG00000280610	
ENSG00000160216	
ENSG00000284953	
ENSG00000284796	
ENSG00000280610	
ENSG00000284953	
ENSG00000280610	
ENSG00000284953	
ENSG00000284796	
ENSG00000284796	
ENSG00000284796	
ENSG00000284953	
ENSG00000284796	
ENSG00000280516	NP_653239
ENSG00000284796	
ENSG00000284953	
ENSG00000284796	
ENSG00000284796	
ENSG00000284953	
ENSG00000284796	
ENSG00000284953	
ENSG00000284796	
ENSG00000284796	
ENSG00000284953	
ENSG00000284796	
ENSG00000284796	NP_852002
ENSG00000284953	
ENSG00000284796	
ENSG00000284796	
ENSG00000284953	
ENSG00000284796	
ENSG00000284818	
ENSG00000284953	
ENSG00000285321	NP_981947
ENSG00000285321	
ENSG00000101489	
ENSG00000285383	
ENSG00000281886	NP_003232
ENSG00000285383	NP_001157398
ENSG00000285383	NP_001157397
ENSG00000285383	NP_001034118
ENSG00000281886	
ENSG00000281626	
ENSG00000285383	
ENSG00000281626	
ENSG00000285383	
ENSG00000285383	
ENSG00000284916	
ENSG00000101489	
ENSG00000088386	NP_005064
ENSG00000160218	NP_001338638
ENSG00000160218	NP_003265
ENSG00000284850	NP_689853
ENSG00000160218	
ENSG00000284850	
ENSG00000284850	
ENSG00000284850	NP_001306221
ENSG00000160218	
ENSG00000150907	NP_002006
ENSG00000241945	
ENSG00000284916	NP_001268458
ENSG00000284916	NP_006254
ENSG00000101489	NP_001340676
ENSG00000101489	NP_001340652
ENSG00000101489	NP_001340658
ENSG00000101489	NP_001340661
ENSG00000101489	NP_001340625
ENSG00000101489	NP_001340672
ENSG00000101489	NP_001340659
ENSG00000101489	NP_001340666
ENSG00000101489	NP_001340665
ENSG00000101489	NP_001340645
ENSG00000101489	NP_001340644
ENSG00000101489	NP_001340635
ENSG00000101489	NP_001340649
ENSG00000101489	NP_001340687
ENSG00000101489	NP_001340648
ENSG00000101489	NP_001340651
ENSG00000101489	NP_001340637
ENSG00000101489	NP_001340683
ENSG00000101489	NP_001340628
ENSG00000101489	NP_001340656
ENSG00000101489	NP_001340626
ENSG00000101489	NP_001340629
ENSG00000101489	NP_001340642
ENSG00000101489	NP_001020260
ENSG00000284916	NP_788955
ENSG00000284916	NP_001268457
ENSG00000241945	NP_005040
ENSG00000284916	
ENSG00000101489	NP_001340679
ENSG00000101489	NP_001340647
ENSG00000101489	NP_001340662
ENSG00000101489	NP_001340641
ENSG00000101489	NP_001340653
ENSG00000101489	NP_001340673
ENSG00000101489	NP_001340624
ENSG00000101489	NP_001340639
ENSG00000101489	NP_001340643
ENSG00000101489	NP_001340640
ENSG00000101489	NP_001317532
ENSG00000101489	
ENSG00000101489	
ENSG00000101489	NP_001340638
ENSG00000101489	NP_001340634
ENSG00000101489	NP_001340667
ENSG00000101489	NP_001340636
ENSG00000101489	NP_001340684
ENSG00000101489	NP_001340688
ENSG00000101489	NP_001340668
ENSG00000101489	NP_001340685
ENSG00000101489	NP_001340664
ENSG00000101489	NP_001340671
ENSG00000101489	NP_001340655
ENSG00000101489	NP_001340682
ENSG00000101489	NP_001340627
ENSG00000101489	NP_001340657
ENSG00000101489	NP_001340690
ENSG00000101489	NP_001340678
ENSG00000101489	NP_001340654
ENSG00000101489	NP_001340631
ENSG00000101489	NP_001020259
ENSG00000285377	NP_001333804
ENSG00000285377	NP_001333803
ENSG00000285377	NP_001333805
ENSG00000285377	NP_001333806
ENSG00000101489	NP_001340674
ENSG00000101489	NP_001340650
ENSG00000101489	NP_001340675
ENSG00000101489	NP_001340670
ENSG00000101489	NP_001340681
ENSG00000101489	NP_001020258
ENSG00000101489	
ENSG00000101489	
ENSG00000101489	
ENSG00000101489	
ENSG00000101489	
ENSG00000285377	
ENSG00000101489	
ENSG00000136152	NP_113619
ENSG00000136152	
ENSG00000101489	
ENSG00000136152	
ENSG00000285377	NP_057133
ENSG00000285377	
ENSG00000136152	
ENSG00000101489	
ENSG00000101489	
ENSG00000101489	
ENSG00000101489	NP_001340660
ENSG00000101489	NP_001340677
ENSG00000101489	NP_001340646
ENSG00000101489	NP_001340632
ENSG00000101489	NP_001340686
ENSG00000101489	NP_001340663
ENSG00000101489	NP_001340680
ENSG00000101489	NP_001340689
ENSG00000101489	NP_001340669
ENSG00000101489	NP_064565
ENSG00000231824	NP_001317482
ENSG00000231824	NP_001138666
ENSG00000132874	NP_001358248
ENSG00000132874	NP_001229621
ENSG00000132874	NP_009094
ENSG00000132874	
ENSG00000136141	NP_001157685
ENSG00000284889	
ENSG00000136141	NP_055931
ENSG00000284889	NP_002809
ENSG00000136141	NP_001157683
ENSG00000136141	
ENSG00000136141	
ENSG00000284889	
ENSG00000017797	
ENSG00000017797	
ENSG00000017797	
ENSG00000017797	NP_006779
ENSG00000017797	
ENSG00000017797	
ENSG00000284889	
ENSG00000284889	
ENSG00000284889	
ENSG00000102543	NP_001180407
ENSG00000102543	NP_112173
ENSG00000284889	
ENSG00000102543	
ENSG00000102543	
ENSG00000102543	
ENSG00000285152	
ENSG00000157540	
ENSG00000285152	
ENSG00000157540	NP_001334651
ENSG00000285152	
ENSG00000157540	NP_001334650
ENSG00000157540	NP_001334652
ENSG00000285152	
ENSG00000157540	
ENSG00000285152	
ENSG00000157540	NP_567824
ENSG00000157540	
ENSG00000157540	
ENSG00000157540	
ENSG00000157540	NP_001387
ENSG00000157540	NP_569120
ENSG00000157540	
ENSG00000157540	
ENSG00000157540	
ENSG00000157540	
ENSG00000157540	
ENSG00000157540	NP_569122
ENSG00000285152	NP_001297261
ENSG00000285152	NP_060469
ENSG00000285152	
ENSG00000285152	
ENSG00000285152	
ENSG00000285152	
ENSG00000285152	
ENSG00000141380	NP_001007560
ENSG00000141380	NP_001295130
ENSG00000285152	
ENSG00000285152	
ENSG00000285152	
ENSG00000083520	NP_055768
ENSG00000284845	
ENSG00000291488	
ENSG00000291488	NP_002198
ENSG00000083520	NP_001121698
ENSG00000291488	
ENSG00000083520	
ENSG00000198445	NP_055221
ENSG00000083520	NP_001309277
ENSG00000083520	NP_001309278
ENSG00000141380	
ENSG00000141380	
ENSG00000141380	NP_005628
ENSG00000285048	NP_001372331
ENSG00000285048	NP_001372330
ENSG00000285048	NP_001372329
ENSG00000285048	NP_006075
ENSG00000141380	
ENSG00000285048	
ENSG00000141380	
ENSG00000285048	
ENSG00000141380	
ENSG00000285048	
ENSG00000141380	
ENSG00000285048	
ENSG00000285048	
ENSG00000141380	
ENSG00000285048	
ENSG00000141380	
ENSG00000141380	
ENSG00000141380	
ENSG00000141380	
ENSG00000141380	
ENSG00000141380	
ENSG00000141380	
ENSG00000141380	
ENSG00000141380	
ENSG00000133103	NP_001138551
ENSG00000133103	
ENSG00000133103	
ENSG00000133103	
ENSG00000285007	
ENSG00000285007	
ENSG00000133103	NP_065802
ENSG00000285007	NP_001041670
ENSG00000285007	NP_005123
ENSG00000133103	
ENSG00000101745	
ENSG00000133103	
ENSG00000285007	
ENSG00000133103	
ENSG00000285007	
ENSG00000101745	NP_056023
ENSG00000101745	
ENSG00000101745	
ENSG00000229665	NP_001123877
ENSG00000101745	NP_001077094
ENSG00000101745	NP_001190985
ENSG00000229665	
ENSG00000141956	
ENSG00000101745	
ENSG00000101745	
ENSG00000141956	NP_001035514
ENSG00000184564	NP_115605
ENSG00000184564	
ENSG00000141956	NP_001269863
ENSG00000152242	
ENSG00000152242	
ENSG00000141956	
ENSG00000141956	
ENSG00000141956	NP_071398
ENSG00000152242	NP_659492
ENSG00000184226	NP_982354
ENSG00000141956	
ENSG00000152242	NP_001008240
ENSG00000184226	NP_001305302
ENSG00000184226	NP_065136
ENSG00000152242	
ENSG00000184226	NP_001305301
ENSG00000099917	
ENSG00000184226	
ENSG00000099917	
ENSG00000184226	NP_001305303
ENSG00000099917	
ENSG00000285248	NP_078934
ENSG00000160199	NP_001273187
ENSG00000099917	
ENSG00000099917	
ENSG00000154839	NP_001034624
ENSG00000154839	NP_659497
ENSG00000154839	
ENSG00000154839	
ENSG00000160199	NP_001307623
ENSG00000160199	NP_004562
ENSG00000154839	
ENSG00000154839	
ENSG00000160199	
ENSG00000141425	
ENSG00000141425	
ENSG00000141425	NP_001290341
ENSG00000141425	NP_001290340
ENSG00000141425	NP_060640
ENSG00000141425	
ENSG00000099917	NP_001280163
ENSG00000099917	NP_056973
ENSG00000141425	
ENSG00000141425	
ENSG00000141425	NP_001290342
ENSG00000099917	NP_001003891
ENSG00000141425	
ENSG00000099917	NP_001280164
ENSG00000099917	NP_001280166
ENSG00000099917	NP_001280165
ENSG00000285248	
ENSG00000099917	
ENSG00000099917	
ENSG00000099917	
ENSG00000099917	
ENSG00000285248	
ENSG00000099917	
ENSG00000099917	
ENSG00000099917	
ENSG00000285248	
ENSG00000152214	NP_002921
ENSG00000099917	
ENSG00000099917	
ENSG00000152214	NP_001259006
ENSG00000152214	
ENSG00000285248	
ENSG00000152214	
ENSG00000285248	
ENSG00000212710	
ENSG00000212710	NP_758441
ENSG00000285248	
ENSG00000132950	NP_001136156
ENSG00000285248	
ENSG00000132950	NP_001034738
ENSG00000132950	NP_001034739
ENSG00000285248	
ENSG00000211667	
ENSG00000134489	NP_001153638
ENSG00000134489	NP_067637
ENSG00000211668	
ENSG00000182968	NP_005977
ENSG00000285125	
ENSG00000134489	NP_001137300
ENSG00000101773	
ENSG00000285465	
ENSG00000101773	
ENSG00000160200	NP_001340937
ENSG00000160200	NP_001340935
ENSG00000160200	NP_001340936
ENSG00000160200	NP_001340939
ENSG00000160200	NP_001340941
ENSG00000160200	NP_001308002
ENSG00000160200	NP_001340938
ENSG00000160200	NP_001308001
ENSG00000101773	
ENSG00000285465	NP_006396
ENSG00000285465	
ENSG00000285465	NP_001275935
ENSG00000285465	
ENSG00000285465	NP_001014842
ENSG00000160200	NP_001340937
ENSG00000160200	NP_001340935
ENSG00000160200	NP_001340936
ENSG00000160200	NP_001340939
ENSG00000160200	NP_001340941
ENSG00000160200	NP_001308002
ENSG00000160200	NP_001340938
ENSG00000160200	NP_000062
ENSG00000285465	
ENSG00000285465	
ENSG00000285465	
ENSG00000160200	NP_001340937
ENSG00000160200	NP_001340935
ENSG00000160200	NP_001340936
ENSG00000160200	NP_001340939
ENSG00000160200	NP_001340941
ENSG00000160200	NP_001308002
ENSG00000160200	NP_001340938
ENSG00000160200	NP_001171480
ENSG00000285465	
ENSG00000160200	NP_001340937
ENSG00000160200	NP_001340935
ENSG00000160200	NP_001340936
