Gene stable ID	Transcript stable ID	Protein stable ID
ENSG00000292354	ENST00000711145	ENSP00000518642
ENSG00000292354	ENST00000711143	ENSP00000518641
ENSG00000292354	ENST00000711142	ENSP00000518640
ENSG00000292354	ENST00000711141	ENSP00000518639
ENSG00000292355	ENST00000711140	
ENSG00000292356	ENST00000711139	
ENSG00000292357	ENST00000711138	ENSP00000518638
ENSG00000292357	ENST00000711137	ENSP00000518637
ENSG00000292357	ENST00000711136	
ENSG00000292357	ENST00000711135	ENSP00000518636
ENSG00000292357	ENST00000711129	ENSP00000518635
ENSG00000292357	ENST00000711130	ENSP00000518634
ENSG00000292357	ENST00000711131	ENSP00000518633
ENSG00000292357	ENST00000711220	ENSP00000518632
ENSG00000292357	ENST00000711221	ENSP00000518631
ENSG00000292357	ENST00000711222	
ENSG00000292357	ENST00000711223	ENSP00000518630
ENSG00000292357	ENST00000711224	ENSP00000518629
ENSG00000292357	ENST00000711225	ENSP00000518628
ENSG00000292357	ENST00000711226	ENSP00000518627
ENSG00000292357	ENST00000711227	
ENSG00000292357	ENST00000711228	
ENSG00000292357	ENST00000711229	
ENSG00000292357	ENST00000711230	
ENSG00000292358	ENST00000711232	
ENSG00000292358	ENST00000711233	ENSP00000518626
ENSG00000292359	ENST00000711234	
ENSG00000292360	ENST00000711235	
ENSG00000292360	ENST00000711236	
ENSG00000292360	ENST00000711237	
ENSG00000292360	ENST00000711238	
ENSG00000292360	ENST00000711239	
ENSG00000292360	ENST00000711240	
ENSG00000292360	ENST00000711241	
ENSG00000292360	ENST00000711242	
ENSG00000292360	ENST00000711243	
ENSG00000292361	ENST00000711244	
ENSG00000292362	ENST00000711245	
ENSG00000292362	ENST00000711246	
ENSG00000292362	ENST00000711247	
ENSG00000292362	ENST00000711248	
ENSG00000292362	ENST00000711249	
ENSG00000292362	ENST00000711250	
ENSG00000292362	ENST00000711251	
ENSG00000292362	ENST00000711252	
ENSG00000292362	ENST00000711253	
ENSG00000292363	ENST00000711254	ENSP00000518625
ENSG00000292363	ENST00000711255	ENSP00000518624
ENSG00000292363	ENST00000711256	ENSP00000518623
ENSG00000292364	ENST00000711258	
ENSG00000292365	ENST00000711259	
ENSG00000292366	ENST00000711260	ENSP00000518622
ENSG00000292366	ENST00000711261	
ENSG00000292366	ENST00000711262	ENSP00000518621
ENSG00000292366	ENST00000711263	
ENSG00000292366	ENST00000711264	ENSP00000518620
ENSG00000292366	ENST00000711265	ENSP00000518619
ENSG00000292367	ENST00000711266	
ENSG00000292368	ENST00000711267	
ENSG00000292369	ENST00000711268	
ENSG00000292370	ENST00000711269	
ENSG00000292371	ENST00000711270	
ENSG00000292372	ENST00000711271	
ENSG00000292372	ENST00000711272	ENSP00000518618
ENSG00000292372	ENST00000711273	
ENSG00000292372	ENST00000711274	
ENSG00000292372	ENST00000711275	
ENSG00000292372	ENST00000711276	
ENSG00000292372	ENST00000711277	
ENSG00000292372	ENST00000711278	
ENSG00000292372	ENST00000711279	
ENSG00000292372	ENST00000711280	
ENSG00000292372	ENST00000711281	
ENSG00000292372	ENST00000711282	
ENSG00000292372	ENST00000711283	
ENSG00000292372	ENST00000711284	
ENSG00000292372	ENST00000711285	
ENSG00000292373	ENST00000711286	ENSP00000518617
ENSG00000292373	ENST00000711287	ENSP00000518616
ENSG00000292373	ENST00000711288	
ENSG00000292373	ENST00000711289	
ENSG00000215601	ENST00000431340	
ENSG00000215603	ENST00000415010	
ENSG00000225878	ENST00000436888	
ENSG00000236435	ENST00000421279	
ENSG00000258991	ENST00000557448	
ENSG00000237048	ENST00000651670	
ENSG00000237048	ENST00000413466	
ENSG00000237048	ENST00000653671	
ENSG00000237048	ENST00000664089	
ENSG00000224518	ENST00000427212	
ENSG00000231988	ENST00000453312	
ENSG00000238073	ENST00000457961	
ENSG00000275866	ENST00000621514	
ENSG00000131538	ENST00000253838	
ENSG00000271595	ENST00000604289	
ENSG00000183704	ENST00000331172	
ENSG00000232927	ENST00000427677	
ENSG00000277438	ENST00000622542	
ENSG00000286217	ENST00000651511	
ENSG00000286217	ENST00000650816	
ENSG00000286217	ENST00000651700	
ENSG00000286217	ENST00000650791	
ENSG00000286217	ENST00000651793	
ENSG00000286217	ENST00000652539	
ENSG00000286217	ENST00000413486	
ENSG00000286217	ENST00000657784	
ENSG00000259154	ENST00000557360	
ENSG00000169789	ENST00000303728	ENSP00000302319
ENSG00000169789	ENST00000477123	ENSP00000474674
ENSG00000273589	ENST00000612840	
ENSG00000273863	ENST00000614118	
ENSG00000228571	ENST00000432672	
ENSG00000288260	ENST00000673158	ENSP00000499933
ENSG00000271375	ENST00000604178	
ENSG00000224634	ENST00000447526	
ENSG00000285470	ENST00000645906	
ENSG00000288430	ENST00000672203	
ENSG00000226092	ENST00000445405	
ENSG00000288297	ENST00000673382	ENSP00000500743
ENSG00000234620	ENST00000421058	
ENSG00000236690	ENST00000421675	
ENSG00000273693	ENST00000618128	
ENSG00000114374	ENST00000457658	
ENSG00000114374	ENST00000440408	
ENSG00000114374	ENST00000651177	ENSP00000498372
ENSG00000114374	ENST00000417071	
ENSG00000114374	ENST00000338981	ENSP00000342812
ENSG00000114374	ENST00000493168	
ENSG00000114374	ENST00000426564	
ENSG00000114374	ENST00000453031	ENSP00000406876
ENSG00000114374	ENST00000471409	
ENSG00000288274	ENST00000671802	ENSP00000500347
ENSG00000288243	ENST00000672102	ENSP00000500793
ENSG00000288243	ENST00000671962	
ENSG00000288243	ENST00000672834	
ENSG00000288243	ENST00000671936	ENSP00000500691
ENSG00000288243	ENST00000672230	
ENSG00000288243	ENST00000672865	ENSP00000500823
ENSG00000288243	ENST00000671857	
ENSG00000288243	ENST00000673523	ENSP00000500679
ENSG00000288243	ENST00000672386	
ENSG00000288243	ENST00000672096	ENSP00000500685
ENSG00000288243	ENST00000672254	
ENSG00000288243	ENST00000673377	ENSP00000500885
ENSG00000288243	ENST00000672624	ENSP00000500450
ENSG00000288243	ENST00000673407	
ENSG00000288243	ENST00000672004	
ENSG00000288243	ENST00000671861	
ENSG00000288243	ENST00000672611	ENSP00000499985
ENSG00000288243	ENST00000673579	
ENSG00000288243	ENST00000672421	
ENSG00000288243	ENST00000673478	
ENSG00000288243	ENST00000672782	
ENSG00000288243	ENST00000672060	
ENSG00000288243	ENST00000671865	
ENSG00000288388	ENST00000672272	
ENSG00000288138	ENST00000672943	
ENSG00000169807	ENST00000303804	ENSP00000303300
ENSG00000169807	ENST00000472391	ENSP00000474545
ENSG00000223422	ENST00000439805	
ENSG00000231159	ENST00000449148	
ENSG00000225653	ENST00000458209	
ENSG00000251618	ENST00000509611	
ENSG00000229159	ENST00000440136	
ENSG00000228578	ENST00000422712	
ENSG00000275280	ENST00000619838	
ENSG00000270242	ENST00000605584	
ENSG00000236477	ENST00000438550	
ENSG00000237997	ENST00000422174	
ENSG00000244246	ENST00000451913	
ENSG00000198692	ENST00000361365	ENSP00000354722
ENSG00000198692	ENST00000465253	
ENSG00000198692	ENST00000382772	ENSP00000372222
ENSG00000198692	ENST00000464196	
ENSG00000198692	ENST00000485584	
ENSG00000183753	ENST00000602732	ENSP00000473270
ENSG00000183753	ENST00000331070	ENSP00000329106
ENSG00000183753	ENST00000602818	
ENSG00000183753	ENST00000382585	ENSP00000372028
ENSG00000225433	ENST00000455231	
ENSG00000227166	ENST00000412493	
ENSG00000235857	ENST00000431853	
ENSG00000223955	ENST00000417434	
ENSG00000270455	ENST00000603738	
ENSG00000229940	ENST00000427496	
ENSG00000234385	ENST00000452257	
ENSG00000226863	ENST00000434773	
ENSG00000237968	ENST00000426526	
ENSG00000233699	ENST00000438677	
ENSG00000286009	ENST00000652216	
ENSG00000286009	ENST00000651143	
ENSG00000286009	ENST00000662422	
ENSG00000286009	ENST00000656670	
ENSG00000271365	ENST00000605663	
ENSG00000259029	ENST00000553347	
ENSG00000286201	ENST00000651678	
ENSG00000215537	ENST00000442535	
ENSG00000230476	ENST00000417699	
ENSG00000229745	ENST00000422208	
ENSG00000227204	ENST00000425544	
ENSG00000275828	ENST00000614446	
ENSG00000225615	ENST00000453474	
ENSG00000230663	ENST00000458667	
ENSG00000232522	ENST00000450781	
ENSG00000234131	ENST00000439309	
ENSG00000277519	ENST00000620993	
ENSG00000259247	ENST00000558356	
ENSG00000273731	ENST00000614700	
ENSG00000236951	ENST00000417910	
ENSG00000236951	ENST00000419158	
ENSG00000215583	ENST00000421118	
ENSG00000274162	ENST00000616231	
ENSG00000227444	ENST00000426983	
ENSG00000233774	ENST00000430517	
ENSG00000232475	ENST00000453726	
ENSG00000228764	ENST00000420174	
ENSG00000232226	ENST00000398758	
ENSG00000224567	ENST00000426062	
ENSG00000241200	ENST00000425158	
ENSG00000228518	ENST00000451854	
ENSG00000227447	ENST00000381172	
ENSG00000274231	ENST00000619901	
ENSG00000286050	ENST00000650970	
ENSG00000274502	ENST00000618763	
ENSG00000278854	ENST00000621243	
ENSG00000225809	ENST00000418221	
ENSG00000237902	ENST00000433481	
ENSG00000232419	ENST00000453955	
ENSG00000226906	ENST00000436568	
ENSG00000230025	ENST00000434308	
ENSG00000235649	ENST00000420610	
ENSG00000258567	ENST00000555130	
ENSG00000234179	ENST00000454315	
ENSG00000271309	ENST00000604370	
ENSG00000229553	ENST00000444617	
ENSG00000228240	ENST00000416110	
ENSG00000234652	ENST00000455855	
ENSG00000218410	ENST00000405035	
ENSG00000224989	ENST00000421205	
ENSG00000131548	ENST00000253848	
ENSG00000232029	ENST00000442090	
ENSG00000273858	ENST00000622087	
ENSG00000227830	ENST00000432201	
ENSG00000226529	ENST00000445453	
ENSG00000274837	ENST00000616477	
ENSG00000216777	ENST00000404428	
ENSG00000216824	ENST00000403990	
ENSG00000276829	ENST00000613297	
ENSG00000228850	ENST00000440679	
ENSG00000283076	ENST00000635343	
ENSG00000234850	ENST00000452458	
ENSG00000224873	ENST00000445813	
ENSG00000229234	ENST00000423480	
ENSG00000270570	ENST00000603467	
ENSG00000223517	ENST00000435111	
ENSG00000228207	ENST00000432613	
ENSG00000224917	ENST00000434179	
ENSG00000286187	ENST00000651708	
ENSG00000225117	ENST00000443820	
ENSG00000215560	ENST00000400581	
ENSG00000228411	ENST00000418290	
ENSG00000235059	ENST00000446299	
ENSG00000235059	ENST00000439653	
ENSG00000244395	ENST00000382653	ENSP00000372099
ENSG00000244395	ENST00000382680	ENSP00000372127
ENSG00000244395	ENST00000418956	ENSP00000399181
ENSG00000230727	ENST00000424230	
ENSG00000230814	ENST00000434374	
ENSG00000229725	ENST00000414540	
ENSG00000229236	ENST00000455084	
ENSG00000229236	ENST00000651837	
ENSG00000229236	ENST00000666666	
ENSG00000229236	ENST00000670518	
ENSG00000229236	ENST00000666990	
ENSG00000229236	ENST00000661812	
ENSG00000229236	ENST00000654569	
ENSG00000229236	ENST00000662223	
ENSG00000229236	ENST00000657696	
ENSG00000229236	ENST00000660111	
ENSG00000229236	ENST00000658891	
ENSG00000229236	ENST00000667496	
ENSG00000229236	ENST00000659275	
ENSG00000229518	ENST00000439651	
ENSG00000232730	ENST00000435433	
ENSG00000229308	ENST00000426699	
ENSG00000244000	ENST00000422002	
ENSG00000232764	ENST00000436338	
ENSG00000236131	ENST00000428342	
ENSG00000227949	ENST00000423569	
ENSG00000252900	ENST00000517091	
ENSG00000252689	ENST00000516880	
ENSG00000243980	ENST00000488394	
ENSG00000252315	ENST00000516506	
ENSG00000252012	ENST00000516203	
ENSG00000273966	ENST00000615048	
ENSG00000252173	ENST00000516364	
ENSG00000252323	ENST00000516514	
ENSG00000169953	ENST00000344884	ENSP00000340971
ENSG00000169953	ENST00000491902	
ENSG00000169953	ENST00000382852	ENSP00000372303
ENSG00000169953	ENST00000304790	ENSP00000306549
ENSG00000236429	ENST00000432046	
ENSG00000249501	ENST00000504503	
ENSG00000228193	ENST00000428070	
ENSG00000248573	ENST00000514804	
ENSG00000230904	ENST00000432915	
ENSG00000238135	ENST00000454868	
ENSG00000224151	ENST00000435142	
ENSG00000251970	ENST00000516161	
ENSG00000238088	ENST00000454643	
ENSG00000217179	ENST00000407745	
ENSG00000217896	ENST00000403487	
ENSG00000185275	ENST00000382840	
ENSG00000252766	ENST00000516957	
ENSG00000274282	ENST00000615809	
ENSG00000234529	ENST00000431768	
ENSG00000238191	ENST00000435012	
ENSG00000226353	ENST00000445421	
ENSG00000275578	ENST00000618226	
ENSG00000226449	ENST00000411487	
ENSG00000225896	ENST00000425789	
ENSG00000224166	ENST00000412474	
ENSG00000229129	ENST00000415776	
ENSG00000223555	ENST00000455085	
ENSG00000235521	ENST00000418455	
ENSG00000252513	ENST00000516704	
ENSG00000224964	ENST00000443200	
ENSG00000226011	ENST00000411756	
ENSG00000225740	ENST00000429066	
ENSG00000229138	ENST00000413320	
ENSG00000224485	ENST00000436723	
ENSG00000226116	ENST00000413550	
ENSG00000237558	ENST00000429883	
ENSG00000233378	ENST00000453983	
ENSG00000237616	ENST00000452432	
ENSG00000224033	ENST00000428380	
ENSG00000230412	ENST00000458706	
ENSG00000225895	ENST00000440676	
ENSG00000233120	ENST00000442391	
ENSG00000252166	ENST00000516357	
ENSG00000232744	ENST00000430287	
ENSG00000229465	ENST00000425411	
ENSG00000231311	ENST00000416652	
ENSG00000236599	ENST00000436067	
ENSG00000232899	ENST00000451397	
ENSG00000229302	ENST00000454958	
ENSG00000228945	ENST00000426660	
ENSG00000233522	ENST00000419557	
ENSG00000278391	ENST00000614353	
ENSG00000251953	ENST00000516144	
ENSG00000252667	ENST00000516858	
ENSG00000249726	ENST00000503144	
ENSG00000225716	ENST00000443934	
ENSG00000229406	ENST00000455273	
ENSG00000227494	ENST00000430663	
ENSG00000252209	ENST00000516400	
ENSG00000249634	ENST00000511770	
ENSG00000251510	ENST00000510613	
ENSG00000238067	ENST00000423438	
ENSG00000233546	ENST00000451909	
ENSG00000230377	ENST00000439968	
ENSG00000250951	ENST00000513521	
ENSG00000230458	ENST00000446387	
ENSG00000131007	ENST00000545582	
ENSG00000131007	ENST00000433794	
ENSG00000235479	ENST00000415230	
ENSG00000249606	ENST00000509650	
ENSG00000176728	ENST00000505047	
ENSG00000176728	ENST00000651734	
ENSG00000176728	ENST00000650923	
ENSG00000176728	ENST00000652699	
ENSG00000176728	ENST00000651396	
ENSG00000176728	ENST00000651886	
ENSG00000176728	ENST00000667260	
ENSG00000176728	ENST00000650897	
ENSG00000176728	ENST00000651032	
ENSG00000176728	ENST00000652153	
ENSG00000176728	ENST00000652348	
ENSG00000176728	ENST00000324446	
ENSG00000176728	ENST00000660026	
ENSG00000176728	ENST00000663061	
ENSG00000176728	ENST00000669716	
ENSG00000176728	ENST00000670243	
ENSG00000176728	ENST00000670354	
ENSG00000176728	ENST00000657901	
ENSG00000176728	ENST00000664804	
ENSG00000176728	ENST00000667640	
ENSG00000176728	ENST00000454875	
ENSG00000176728	ENST00000667262	
ENSG00000176728	ENST00000658318	
ENSG00000176728	ENST00000656768	
ENSG00000176728	ENST00000651355	
ENSG00000176728	ENST00000669869	
ENSG00000176728	ENST00000452584	
ENSG00000176728	ENST00000651286	
ENSG00000176728	ENST00000667617	
ENSG00000176728	ENST00000331787	
ENSG00000176728	ENST00000667450	
ENSG00000176728	ENST00000447937	
ENSG00000176728	ENST00000610801	
ENSG00000267793	ENST00000586015	
ENSG00000260197	ENST00000566193	
ENSG00000288049	ENST00000653234	
ENSG00000288049	ENST00000652994	
ENSG00000012817	ENST00000469599	
ENSG00000012817	ENST00000317961	ENSP00000322408
ENSG00000012817	ENST00000541639	ENSP00000444293
ENSG00000012817	ENST00000382806	ENSP00000372256
ENSG00000012817	ENST00000492117	
ENSG00000012817	ENST00000440077	ENSP00000398543
ENSG00000012817	ENST00000415360	ENSP00000389433
ENSG00000012817	ENST00000485154	
ENSG00000012817	ENST00000478891	
ENSG00000012817	ENST00000447300	ENSP00000416377
ENSG00000172468	ENST00000307393	ENSP00000303599
ENSG00000172468	ENST00000309834	ENSP00000311166
ENSG00000172468	ENST00000338876	ENSP00000342302
ENSG00000172468	ENST00000382856	ENSP00000372307
ENSG00000176679	ENST00000321217	ENSP00000318502
ENSG00000176679	ENST00000559055	ENSP00000453750
ENSG00000169800	ENST00000303766	ENSP00000307155
ENSG00000169800	ENST00000481858	
ENSG00000169800	ENST00000454978	ENSP00000406005
ENSG00000182415	ENST00000250838	ENSP00000250838
ENSG00000233126	ENST00000428264	
ENSG00000227251	ENST00000438459	
ENSG00000252633	ENST00000516824	
ENSG00000251996	ENST00000516187	
ENSG00000252155	ENST00000516346	
ENSG00000252472	ENST00000516663	
ENSG00000224953	ENST00000413200	
ENSG00000274365	ENST00000610687	
ENSG00000233634	ENST00000433995	
ENSG00000237701	ENST00000431631	
ENSG00000273906	ENST00000620503	
ENSG00000232976	ENST00000425589	
ENSG00000226270	ENST00000416040	
ENSG00000227837	ENST00000445313	
ENSG00000278602	ENST00000616864	
ENSG00000223978	ENST00000440402	
ENSG00000278197	ENST00000618453	
ENSG00000230819	ENST00000451173	
ENSG00000185894	ENST00000382287	ENSP00000371724
ENSG00000185894	ENST00000602559	
ENSG00000185894	ENST00000618574	ENSP00000480751
ENSG00000185894	ENST00000602680	ENSP00000473549
ENSG00000228296	ENST00000456123	
ENSG00000205916	ENST00000415508	ENSP00000397895
ENSG00000205916	ENST00000382314	ENSP00000371751
ENSG00000205916	ENST00000449750	ENSP00000389300
ENSG00000205916	ENST00000682740	ENSP00000508087
ENSG00000205916	ENST00000382432	ENSP00000371869
ENSG00000205916	ENST00000440066	ENSP00000401363
ENSG00000205916	ENST00000382296	ENSP00000371733
ENSG00000205916	ENST00000634662	ENSP00000489430
ENSG00000129873	ENST00000382867	ENSP00000372319
ENSG00000251841	ENST00000516032	
ENSG00000184895	ENST00000383070	ENSP00000372547
ENSG00000237659	ENST00000454281	
ENSG00000232195	ENST00000430735	
ENSG00000286130	ENST00000651710	
ENSG00000129824	ENST00000250784	ENSP00000250784
ENSG00000129824	ENST00000430575	ENSP00000415317
ENSG00000129824	ENST00000477725	
ENSG00000129824	ENST00000515575	
ENSG00000229163	ENST00000414182	
ENSG00000278847	ENST00000611750	
ENSG00000067646	ENST00000383052	ENSP00000372525
ENSG00000067646	ENST00000155093	ENSP00000155093
ENSG00000067646	ENST00000625061	ENSP00000485605
ENSG00000067646	ENST00000469869	
ENSG00000067646	ENST00000443793	ENSP00000388814
ENSG00000067646	ENST00000449237	ENSP00000393908
ENSG00000067646	ENST00000478783	
ENSG00000233070	ENST00000417305	
ENSG00000233070	ENST00000431145	
ENSG00000223600	ENST00000414667	
ENSG00000215414	ENST00000400275	
ENSG00000224035	ENST00000446621	
ENSG00000223915	ENST00000428060	
ENSG00000067048	ENST00000360160	ENSP00000353284
ENSG00000067048	ENST00000454054	ENSP00000398953
ENSG00000067048	ENST00000493363	
ENSG00000067048	ENST00000336079	ENSP00000336725
ENSG00000067048	ENST00000440554	ENSP00000400377
ENSG00000067048	ENST00000469101	
ENSG00000067048	ENST00000472510	
ENSG00000067048	ENST00000463199	
ENSG00000067048	ENST00000495478	
ENSG00000288512	ENST00000672297	
ENSG00000288512	ENST00000673372	ENSP00000500036
ENSG00000288512	ENST00000672248	
ENSG00000288512	ENST00000671968	ENSP00000499988
ENSG00000288512	ENST00000671919	ENSP00000500489
ENSG00000288512	ENST00000671826	ENSP00000499829
ENSG00000288512	ENST00000672909	
ENSG00000288512	ENST00000671834	ENSP00000500736
ENSG00000288512	ENST00000673318	ENSP00000500431
ENSG00000288512	ENST00000672948	ENSP00000500599
ENSG00000288512	ENST00000673068	ENSP00000500795
ENSG00000288512	ENST00000672184	
ENSG00000288512	ENST00000671801	ENSP00000500888
ENSG00000288512	ENST00000671729	ENSP00000500788
ENSG00000288512	ENST00000672540	
ENSG00000288512	ENST00000672473	
ENSG00000234059	ENST00000412870	
ENSG00000183878	ENST00000682216	ENSP00000507656
ENSG00000183878	ENST00000684226	ENSP00000507919
ENSG00000183878	ENST00000684326	
ENSG00000183878	ENST00000682761	ENSP00000506900
ENSG00000183878	ENST00000682112	ENSP00000508171
ENSG00000183878	ENST00000331397	ENSP00000328939
ENSG00000183878	ENST00000545955	ENSP00000442047
ENSG00000183878	ENST00000382896	ENSP00000372352
ENSG00000183878	ENST00000682913	ENSP00000507736
ENSG00000183878	ENST00000537580	ENSP00000439922
ENSG00000183878	ENST00000538878	ENSP00000445274
ENSG00000183878	ENST00000540140	ENSP00000441943
ENSG00000183878	ENST00000612274	ENSP00000485013
ENSG00000183878	ENST00000617789	ENSP00000483735
ENSG00000183878	ENST00000618474	ENSP00000484698
ENSG00000183878	ENST00000624098	ENSP00000485539
ENSG00000183878	ENST00000362096	ENSP00000355420
ENSG00000183878	ENST00000329134	ENSP00000330446
ENSG00000183878	ENST00000478900	ENSP00000506749
ENSG00000183878	ENST00000474365	
ENSG00000183878	ENST00000382893	ENSP00000372349
ENSG00000183878	ENST00000479713	
